R-258,1302,0,360,0,0,0,0,0,0,0,0,313350,3521
R-258,1302,0,360,0,0,0,0,0,0,0,0,313439,3522
R-258,1303,0,360,0,0,0,0,0,0,0,0,313528,3523
R-258,1304,0,360,0,0,0,0,0,0,0,0,313617,3524
R-257,1305,0,360,0,0,0,0,0,0,0,0,313706,3525
R-256,1306,0,360,0,0,0,0,0,0,0,0,313795,3526
R-255,1307,0,360,0,0,0,0,0,0,0,0,313884,3527
R-254,1308,0,360,0,0,0,0,0,0,0,0,313973,3528
R-253,1308,0,360,0,0,0,0,0,0,0,0,314062,3529
R-252,1308,0,360,0,0,0,0,0,0,0,0,314151,3530
R-251,1308,0,360,0,0,0,0,0,0,0,0,314240,3531
R-249,1308,0,360,0,0,0,0,0,0,0,0,314329,3532
R-247,1308,0,360,0,0,0,0,0,0,0,0,314418,3533
R-245,1308,0,360,0,0,0,0,0,0,0,0,314507,3534
R-243,1308,0,360,0,0,0,0,0,0,0,0,314596,3535
R-242,1308,0,360,0,0,0,0,0,0,0,0,314685,3536
R-241,1309,0,360,0,0,0,0,0,0,0,0,314774,3537
R-241,1310,0,360,0,0,0,0,0,0,0,0,314863,3538
R-241,1311,0,360,0,0,0,0,0,0,0,0,314952,3539
R-241,1311,0,360,0,0,0,0,0,0,0,0,315041,3540
